player_id,entropy,dist_down,dist_same,dist_up
4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.9882515369924324,0.3898305084745763,0.3474576271186441,0.2627118644067797
4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.4489956627896373,0.19491525423728814,0.0,0.8050847457627118
4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,0.827253746368037,0.0847457627118644,0.5423728813559322,0.3728813559322034
5270C847-54C3-180E-9737-1D87A639C450,0.5926037494917388,0.6440677966101694,0.0,0.3559322033898305
5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.739785716747086,0.22033898305084745,0.09322033898305085,0.6864406779661016
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.880781772130846,0.5254237288135594,0.1271186440677966,0.3474576271186441
5CD23052-9069-615B-22B2-CB8E9A2413C9,0.8970747836687354,0.1271186440677966,0.4491525423728814,0.423728813559322
5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.7905526294353626,0.4067796610169492,0.059322033898305086,0.5338983050847458
5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.4185491343114546,0.00847457627118644,0.1440677966101695,0.847457627118644
62A1F053-1EA8-7433-090E-89D450314F41,0.7783611130309438,0.5169491525423728,0.05084745762711865,0.4322033898305085
647C581E-E72F-0765-F94A-065909B99374,0.5517286463577359,0.025423728813559324,0.19491525423728814,0.7796610169491526
64A0EC69-0CE2-8405-0FFC-D63A7F55E703,0.7812368744911727,0.13559322033898305,0.6694915254237288,0.19491525423728814
66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.6307990033828702,0.5084745762711864,0.0,0.4915254237288136
68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.5998509586595511,0.1271186440677966,0.0847457627118644,0.788135593220339
6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.9608577811716214,0.3728813559322034,0.2033898305084746,0.423728813559322
6B690AF9-8440-1C43-B353-FA85266AA12C,0.7987822665880044,0.05982905982905983,0.452991452991453,0.48717948717948717
6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.7105488993512378,0.4067796610169492,0.025423728813559324,0.5677966101694916
6E42D32E-048C-D829-197E-7950E78F58CB,0.7952086822873842,0.1864406779661017,0.6610169491525424,0.15254237288135594
70432028-81AF-D67A-251E-D2F807AB93CF,0.6011869740112017,0.3728813559322034,0.0,0.6271186440677966
718078D1-70DB-2916-366D-1119A22DCD7F,0.9862222927980618,0.4152542372881356,0.3050847457627119,0.2796610169491525
72B642AD-2D4A-574F-05EC-EC93C0C52335,0.5394376906380822,0.0,0.7203389830508474,0.2796610169491525
7417E7AB-C723-0958-F8EE-DDA4DED65165,0.7729632951000335,0.5423728813559322,0.05084745762711865,0.4067796610169492
761D024F-3C62-5326-601A-88D436C7726A,0.9916267160978619,0.2711864406779661,0.3559322033898305,0.3728813559322034
772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.8862480307066405,0.15384615384615385,0.5555555555555556,0.2905982905982906
77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.880781772130846,0.1271186440677966,0.5254237288135594,0.3474576271186441
7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,0.9955276250103136,0.3644067796610169,0.288135593220339,0.3474576271186441
7DC9729F-BA27-3831-6078-F8508766396A,0.6119706262576088,0.3983050847457627,0.0,0.6016949152542372
7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.6951106044892607,0.5338983050847458,0.01694915254237288,0.4491525423728814
8407F9C4-C295-8C95-C281-584AF2118F84,0.3775151915700181,0.14545454545454545,0.0,0.8545454545454545
85748DC9-A6DA-334D-6422-BF69EE06A98C,0.891508872620454,0.1864406779661017,0.2457627118644068,0.5677966101694916
862DB2BA-55C9-5794-03BC-FBBA3BEE80C7,0.6306304968343832,0.5128205128205128,0.0,0.48717948717948717
8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.6304066776553184,0.5169491525423728,0.0,0.4830508474576271
874A6B13-C999-C802-1138-FA198591D897,0.7045838886617668,0.6271186440677966,0.03389830508474576,0.3389830508474576
8DD09016-F898-915E-4A5C-727F57619D73,0.6605037547355959,0.5677966101694916,0.00847457627118644,0.423728813559322
9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.633784348841288,0.11864406779661017,0.11016949152542373,0.7711864406779662
96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.8607951816300805,0.1016949152542373,0.3983050847457627,0.5
99827717-1B21-7ECC-CAD1-99489F7E19EA,0.9349536335170209,0.1864406779661017,0.3220338983050847,0.4915254237288136
99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.7350971768069045,0.17796610169491525,0.11864406779661017,0.7033898305084746
9A80CFF4-085D-6435-BA08-18E6496A8381,0.6177920313453736,0.4152542372881356,0.0,0.5847457627118644
9C694EBE-9421-F45A-ED92-F521991A6A52,0.8607951816300803,0.5,0.1016949152542373,0.3983050847457627
9E6EBCE2-44FB-8F07-4135-E91140B34096,0.7105488993512378,0.5677966101694916,0.025423728813559324,0.4067796610169492
A135AF2A-692D-9C83-AB54-34F977E4D14D,0.549873719030797,0.2457627118644068,0.00847457627118644,0.7457627118644068
A43E8D46-F136-DB41-3E16-F9F161DBA1D6,0.9677132255350224,0.22033898305084745,0.3474576271186441,0.4322033898305085
AB9921A8-F143-E101-6A47-E66882F571B2,0.9596119065609054,0.29914529914529914,0.23076923076923078,0.4700854700854701
B06410CC-D778-33B2-B1FD-A828EE4AF413,0.878008764191712,0.2966101694915254,0.1440677966101695,0.559322033898305
B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.9989652856903046,0.3220338983050847,0.3559322033898305,0.3220338983050847
B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.9893161320118149,0.2627118644067797,0.3644067796610169,0.3728813559322034
B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.655447749414014,0.4067796610169492,0.00847457627118644,0.5847457627118644
B6EE5F90-8F59-D3CF-C449-59216B28207B,0.7543352887112783,0.2711864406779661,0.07627118644067797,0.652542372881356
B9FD0C60-33D3-E99E-2475-815EAD5C89C2,0.9279155673690306,0.4576271186440678,0.16101694915254236,0.3813559322033898
BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.7955838366902087,0.22033898305084745,0.1271186440677966,0.652542372881356
BC7EE230-0AF9-3AC5-24E5-8EC4B0B432A8,0.6850731859894639,0.4067796610169492,0.01694915254237288,0.576271186440678
BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.6131566119350675,0.7053571428571429,0.017857142857142856,0.2767857142857143
C0ABDBF6-67EF-EA64-A2D1-42FA92BD5713,0.7025931273043546,0.1271186440677966,0.1440677966101695,0.7288135593220338
C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,0.8927973068434013,0.3050847457627119,0.5423728813559322,0.15254237288135594
C5DC661F-E2D6-2B65-4765-77C8B81D2488,0.548588906007117,0.2905982905982906,0.0,0.7094017094017094
C8BB6C15-19FA-A17A-5945-6202803016D7,0.9042154768140482,0.13559322033898305,0.4661016949152542,0.3983050847457627
CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.6262148256071906,0.5508474576271186,0.0,0.4491525423728814
CD5833CD-93D3-318C-371A-18A32DEFC38B,0.7568858620366526,0.5897435897435898,0.05128205128205128,0.358974358974359
D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.7049243426235859,0.3783783783783784,0.02702702702702703,0.5945945945945946
D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.9060222327517595,0.19491525423728814,0.5508474576271186,0.2542372881355932
D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,0.6288362452399067,0.5338983050847458,0.0,0.4661016949152542
D8D27F81-4F83-E10A-448A-735447867552,0.996646276623214,0.3728813559322034,0.3220338983050847,0.3050847457627119
DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.6712378767968425,0.46788990825688076,0.009174311926605505,0.5229357798165137
DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,0.6307990033828702,0.4915254237288136,0.0,0.5084745762711864
DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.6380033653775586,0.3644067796610169,0.00847457627118644,0.6271186440677966
DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.9124569593106804,0.415929203539823,0.1415929203539823,0.4424778761061947
DD956DE9-DEFB-C0C6-82B4-C639A17D6782,0.6697678284042226,0.4830508474576271,0.00847457627118644,0.5084745762711864
DE775A65-68D5-C477-E2F7-BCC1AEF0B850,0.9448666658005349,0.4152542372881356,0.17796610169491525,0.4067796610169492
DF62EF03-DA30-E70A-CA31-03A029C9610A,0.9384381479490671,0.2966101694915254,0.2033898305084746,0.5
E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.948872602799216,0.4830508474576271,0.3050847457627119,0.211864406779661
E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.721067637690782,0.4576271186440678,0.025423728813559324,0.5169491525423728
E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.7441608261797716,0.4915254237288136,0.03389830508474576,0.4745762711864407
E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.7750420615591055,0.5338983050847458,0.05084745762711865,0.4152542372881356
EA788550-E907-E4AC-EAE4-82CC26723E3B,0.3175206571427802,0.1111111111111111,0.0,0.8888888888888888
EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.7404232743713139,0.15254237288135594,0.1440677966101695,0.7033898305084746
EE62AFCD-B47D-E676-0257-21F92CB612D8,0.7599768569948178,0.3305084745762712,0.059322033898305086,0.6101694915254238
F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.7363768842325911,0.3220338983050847,0.05084745762711865,0.6271186440677966
F752B62E-E95F-A65D-4CB2-8B0252E15F08,0.7421290808936646,0.4491525423728814,0.03389830508474576,0.5169491525423728
FB70D507-2F2A-0F83-3B53-75EB8452F5E0,0.9940569211838113,0.3813559322033898,0.288135593220339,0.3305084745762712
FC50071B-D2BA-C98B-AC6E-7339010D56DA,0.42663064147305957,0.059322033898305086,0.06779661016949153,0.8728813559322034
FC66D29E-8CD8-AE29-A071-33549272C1EE,0.6262148256071906,0.4491525423728814,0.0,0.5508474576271186
FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.6979075904114767,0.5084745762711864,0.01694915254237288,0.4745762711864407
