video_path,start,end,label
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,54.0,60.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,55.0,61.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,56.0,62.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,57.0,63.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,58.0,64.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,59.0,65.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,60.0,66.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,61.0,67.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,62.0,68.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,63.0,69.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,64.0,70.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,65.0,71.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,66.0,72.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,67.0,73.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,68.0,74.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,69.0,75.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,70.0,76.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,71.0,77.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,72.0,78.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,73.0,79.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,74.0,80.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,75.0,81.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,76.0,82.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,77.0,83.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,78.0,84.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,79.0,85.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,80.0,86.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,81.0,87.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,82.0,88.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,83.0,89.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,84.0,90.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,85.0,91.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,86.0,92.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,87.0,93.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,88.0,94.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,89.0,95.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,90.0,96.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,91.0,97.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,92.0,98.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,93.0,99.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,94.0,100.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,95.0,101.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,96.0,102.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,97.0,103.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,98.0,104.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,99.0,105.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,100.0,106.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,101.0,107.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,102.0,108.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,103.0,109.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,104.0,110.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,105.0,111.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,106.0,112.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,107.0,113.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,108.0,114.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,109.0,115.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,110.0,116.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,111.0,117.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,112.0,118.0,up
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,113.0,119.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,114.0,120.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,115.0,121.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,116.0,122.0,down
./topdown/videos/C24A665A-6B67-FDEA-04A4-C2DA3AF79D51_topdown_8184C47E-FB61-7EA5-BE21-EEC2F8426AAE.webm,117.0,123.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,0.0,6.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,1.0,7.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,2.0,8.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,3.0,9.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,4.0,10.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,5.0,11.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,6.0,12.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,7.0,13.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,8.0,14.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,9.0,15.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,10.0,16.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,11.0,17.0,same
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,12.0,18.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,13.0,19.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,14.0,20.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,15.0,21.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,16.0,22.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,17.0,23.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,18.0,24.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,19.0,25.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,20.0,26.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,21.0,27.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,22.0,28.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,23.0,29.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,24.0,30.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,25.0,31.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,26.0,32.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,27.0,33.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,28.0,34.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,29.0,35.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,30.0,36.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,31.0,37.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,32.0,38.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,33.0,39.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,34.0,40.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,35.0,41.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,36.0,42.0,down
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,37.0,43.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,38.0,44.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,39.0,45.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,40.0,46.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,41.0,47.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,42.0,48.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,43.0,49.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,44.0,50.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,45.0,51.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,46.0,52.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,47.0,53.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,48.0,54.0,up
./topdown/videos/B3CE5256-6F65-85EB-0078-689BD5CC1B17_topdown_DB908187-61E5-133A-52C3-5674E44AD52C.webm,49.0,55.0,up
