video_path,start_time,end_time,arousal_change,start_frame,end_frame
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,10.0,16.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0081.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0112.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,11.0,17.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0087.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0118.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,12.0,18.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0093.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0124.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,13.0,19.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0099.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0130.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,14.0,20.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0105.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0136.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,15.0,21.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0111.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0142.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,16.0,22.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0117.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0148.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,17.0,23.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0123.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0154.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,18.0,24.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0129.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0160.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,19.0,25.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0135.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0166.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,20.0,26.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0141.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0172.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,21.0,27.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0147.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0178.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,22.0,28.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0153.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0184.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,23.0,29.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0159.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0190.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,24.0,30.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0165.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0196.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,25.0,31.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0171.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0202.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,26.0,32.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0177.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0208.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,27.0,33.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0183.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0214.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,28.0,34.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0189.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0220.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,29.0,35.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0195.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0226.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,30.0,36.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0201.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0232.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,31.0,37.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0207.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0238.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,32.0,38.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0213.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0244.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,33.0,39.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0219.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0250.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,34.0,40.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0225.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0256.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,35.0,41.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0231.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0262.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,36.0,42.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0237.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0268.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,37.0,43.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0243.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0274.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,38.0,44.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0249.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0280.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,39.0,45.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0255.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0286.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,40.0,46.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0261.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0292.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,41.0,47.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0267.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0298.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,42.0,48.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0273.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0304.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,43.0,49.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0279.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0310.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,44.0,50.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0285.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0316.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,45.0,51.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0291.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0322.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,46.0,52.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0297.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0328.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,47.0,53.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0303.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0334.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,48.0,54.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0309.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0340.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,49.0,55.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0315.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0346.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,50.0,56.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0321.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0352.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,51.0,57.0,same,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0327.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0358.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,52.0,58.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0333.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0364.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,53.0,59.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0339.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0370.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,54.0,60.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0345.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0376.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,55.0,61.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0351.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0382.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,56.0,62.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0357.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0388.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,57.0,63.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0363.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0394.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,58.0,64.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0369.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0400.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,59.0,65.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0375.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0406.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,60.0,66.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0381.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0412.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,61.0,67.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0387.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0418.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,62.0,68.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0393.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0424.png
./platform/videos/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D.webm,63.0,69.0,up,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0399.png,./platform/frames/72B642AD-2D4A-574F-05EC-EC93C0C52335_platform_FE695279-C860-439B-AA58-E0B72E2ABA5D/0430.png
